entity_id,entity_name,entity_type,news_id
COMPANY_Financial_5,Financial,Company,NEWS-442
COMPANY_COMP-47_0,COMP-47,Company,NEWS-443
COMPANY_Profile_1,Profile,Company,NEWS-443
COMPANY_Average_2,Average,Company,NEWS-443
COMPANY_Maximum_3,Maximum,Company,NEWS-443
COMPANY_Total_4,Total,Company,NEWS-443
COMPANY_Financial_5,Financial,Company,NEWS-443
COMPANY_COMP-47_0,COMP-47,Company,NEWS-444
COMPANY_Profile_1,Profile,Company,NEWS-444
COMPANY_Average_2,Average,Company,NEWS-444
COMPANY_Maximum_3,Maximum,Company,NEWS-444
COMPANY_Total_4,Total,Company,NEWS-444
COMPANY_Financial_5,Financial,Company,NEWS-444
COMPANY_COMP-47_0,COMP-47,Company,NEWS-445
COMPANY_Profile_1,Profile,Company,NEWS-445
COMPANY_Average_2,Average,Company,NEWS-445
COMPANY_Maximum_3,Maximum,Company,NEWS-445
COMPANY_Total_4,Total,Company,NEWS-445
COMPANY_Financial_5,Financial,Company,NEWS-445
COMPANY_COMP-47_0,COMP-47,Company,NEWS-446
COMPANY_Profile_1,Profile,Company,NEWS-446
COMPANY_Average_2,Average,Company,NEWS-446
COMPANY_Maximum_3,Maximum,Company,NEWS-446
COMPANY_Total_4,Total,Company,NEWS-446
COMPANY_Financial_5,Financial,Company,NEWS-446
COMPANY_COMP-47_0,COMP-47,Company,NEWS-447
COMPANY_Profile_1,Profile,Company,NEWS-447
COMPANY_Average_2,Average,Company,NEWS-447
COMPANY_Maximum_3,Maximum,Company,NEWS-447
COMPANY_Total_4,Total,Company,NEWS-447
COMPANY_Financial_5,Financial,Company,NEWS-447
COMPANY_COMP-48_0,COMP-48,Company,NEWS-448
COMPANY_Profile_1,Profile,Company,NEWS-448
COMPANY_Average_2,Average,Company,NEWS-448
COMPANY_Maximum_3,Maximum,Company,NEWS-448
COMPANY_Total_4,Total,Company,NEWS-448
COMPANY_Financial_5,Financial,Company,NEWS-448
COMPANY_COMP-48_0,COMP-48,Company,NEWS-449
COMPANY_Profile_1,Profile,Company,NEWS-449
COMPANY_Average_2,Average,Company,NEWS-449
COMPANY_Maximum_3,Maximum,Company,NEWS-449
COMPANY_Total_4,Total,Company,NEWS-449
COMPANY_Financial_5,Financial,Company,NEWS-449
COMPANY_COMP-48_0,COMP-48,Company,NEWS-450
COMPANY_Profile_1,Profile,Company,NEWS-450
COMPANY_Average_2,Average,Company,NEWS-450
COMPANY_Maximum_3,Maximum,Company,NEWS-450
COMPANY_Total_4,Total,Company,NEWS-450
COMPANY_Financial_5,Financial,Company,NEWS-450
COMPANY_COMP-48_0,COMP-48,Company,NEWS-451
COMPANY_Profile_1,Profile,Company,NEWS-451
COMPANY_Average_2,Average,Company,NEWS-451
COMPANY_Maximum_3,Maximum,Company,NEWS-451
COMPANY_Total_4,Total,Company,NEWS-451
COMPANY_Financial_5,Financial,Company,NEWS-451
COMPANY_COMP-48_0,COMP-48,Company,NEWS-452
COMPANY_Profile_1,Profile,Company,NEWS-452
COMPANY_Average_2,Average,Company,NEWS-452
COMPANY_Maximum_3,Maximum,Company,NEWS-452
COMPANY_Total_4,Total,Company,NEWS-452
COMPANY_Financial_5,Financial,Company,NEWS-452
COMPANY_COMP-48_0,COMP-48,Company,NEWS-453
COMPANY_Profile_1,Profile,Company,NEWS-453
COMPANY_Average_2,Average,Company,NEWS-453
COMPANY_Maximum_3,Maximum,Company,NEWS-453
COMPANY_Total_4,Total,Company,NEWS-453
COMPANY_Financial_5,Financial,Company,NEWS-453
COMPANY_COMP-48_0,COMP-48,Company,NEWS-454
COMPANY_Profile_1,Profile,Company,NEWS-454
COMPANY_Average_2,Average,Company,NEWS-454
COMPANY_Maximum_3,Maximum,Company,NEWS-454
COMPANY_Total_4,Total,Company,NEWS-454
COMPANY_Financial_5,Financial,Company,NEWS-454
COMPANY_COMP-48_0,COMP-48,Company,NEWS-455
COMPANY_Profile_1,Profile,Company,NEWS-455
COMPANY_Average_2,Average,Company,NEWS-455
COMPANY_Maximum_3,Maximum,Company,NEWS-455
COMPANY_Total_4,Total,Company,NEWS-455
COMPANY_Financial_5,Financial,Company,NEWS-455
COMPANY_COMP-48_0,COMP-48,Company,NEWS-456
COMPANY_Profile_1,Profile,Company,NEWS-456
COMPANY_Average_2,Average,Company,NEWS-456
COMPANY_Maximum_3,Maximum,Company,NEWS-456
COMPANY_Total_4,Total,Company,NEWS-456
COMPANY_Financial_5,Financial,Company,NEWS-456
COMPANY_COMP-48_0,COMP-48,Company,NEWS-457
COMPANY_Profile_1,Profile,Company,NEWS-457
COMPANY_Average_2,Average,Company,NEWS-457
COMPANY_Maximum_3,Maximum,Company,NEWS-457
COMPANY_Total_4,Total,Company,NEWS-457
COMPANY_Financial_5,Financial,Company,NEWS-457
COMPANY_COMP-48_0,COMP-48,Company,NEWS-458
COMPANY_Profile_1,Profile,Company,NEWS-458
COMPANY_Average_2,Average,Company,NEWS-458
COMPANY_Maximum_3,Maximum,Company,NEWS-458
COMPANY_Total_4,Total,Company,NEWS-458
COMPANY_Financial_5,Financial,Company,NEWS-458
COMPANY_COMP-48_0,COMP-48,Company,NEWS-459
COMPANY_Profile_1,Profile,Company,NEWS-459
COMPANY_Average_2,Average,Company,NEWS-459
COMPANY_Maximum_3,Maximum,Company,NEWS-459
COMPANY_Total_4,Total,Company,NEWS-459
COMPANY_Financial_5,Financial,Company,NEWS-459
COMPANY_COMP-48_0,COMP-48,Company,NEWS-460
COMPANY_Profile_1,Profile,Company,NEWS-460
COMPANY_Average_2,Average,Company,NEWS-460
COMPANY_Maximum_3,Maximum,Company,NEWS-460
COMPANY_Total_4,Total,Company,NEWS-460
COMPANY_Financial_5,Financial,Company,NEWS-460
COMPANY_COMP-49_0,COMP-49,Company,NEWS-461
COMPANY_Profile_1,Profile,Company,NEWS-461
COMPANY_Average_2,Average,Company,NEWS-461
COMPANY_Maximum_3,Maximum,Company,NEWS-461
COMPANY_Total_4,Total,Company,NEWS-461
COMPANY_Financial_5,Financial,Company,NEWS-461
COMPANY_COMP-49_0,COMP-49,Company,NEWS-462
COMPANY_Profile_1,Profile,Company,NEWS-462
COMPANY_Average_2,Average,Company,NEWS-462
COMPANY_Maximum_3,Maximum,Company,NEWS-462
COMPANY_Total_4,Total,Company,NEWS-462
COMPANY_Financial_5,Financial,Company,NEWS-462
COMPANY_COMP-49_0,COMP-49,Company,NEWS-463
COMPANY_Profile_1,Profile,Company,NEWS-463
COMPANY_Average_2,Average,Company,NEWS-463
COMPANY_Maximum_3,Maximum,Company,NEWS-463
COMPANY_Total_4,Total,Company,NEWS-463
COMPANY_Financial_5,Financial,Company,NEWS-463
COMPANY_COMP-49_0,COMP-49,Company,NEWS-464
COMPANY_Profile_1,Profile,Company,NEWS-464
COMPANY_Average_2,Average,Company,NEWS-464
COMPANY_Maximum_3,Maximum,Company,NEWS-464
COMPANY_Total_4,Total,Company,NEWS-464
COMPANY_Financial_5,Financial,Company,NEWS-464
COMPANY_COMP-49_0,COMP-49,Company,NEWS-465
COMPANY_Profile_1,Profile,Company,NEWS-465
COMPANY_Average_2,Average,Company,NEWS-465
COMPANY_Maximum_3,Maximum,Company,NEWS-465
COMPANY_Total_4,Total,Company,NEWS-465
COMPANY_Financial_5,Financial,Company,NEWS-465
COMPANY_COMP-49_0,COMP-49,Company,NEWS-466
COMPANY_Profile_1,Profile,Company,NEWS-466
COMPANY_Average_2,Average,Company,NEWS-466
COMPANY_Maximum_3,Maximum,Company,NEWS-466
COMPANY_Total_4,Total,Company,NEWS-466
COMPANY_Financial_5,Financial,Company,NEWS-466
COMPANY_COMP-49_0,COMP-49,Company,NEWS-467
COMPANY_Profile_1,Profile,Company,NEWS-467
COMPANY_Average_2,Average,Company,NEWS-467
COMPANY_Maximum_3,Maximum,Company,NEWS-467
COMPANY_Total_4,Total,Company,NEWS-467
COMPANY_Financial_5,Financial,Company,NEWS-467
COMPANY_COMP-49_0,COMP-49,Company,NEWS-468
COMPANY_Profile_1,Profile,Company,NEWS-468
COMPANY_Average_2,Average,Company,NEWS-468
COMPANY_Maximum_3,Maximum,Company,NEWS-468
COMPANY_Total_4,Total,Company,NEWS-468
COMPANY_Financial_5,Financial,Company,NEWS-468
COMPANY_COMP-49_0,COMP-49,Company,NEWS-469
COMPANY_Profile_1,Profile,Company,NEWS-469
COMPANY_Average_2,Average,Company,NEWS-469
COMPANY_Maximum_3,Maximum,Company,NEWS-469
COMPANY_Total_4,Total,Company,NEWS-469
COMPANY_Financial_5,Financial,Company,NEWS-469
COMPANY_COMP-49_0,COMP-49,Company,NEWS-470
COMPANY_Profile_1,Profile,Company,NEWS-470
COMPANY_Average_2,Average,Company,NEWS-470
COMPANY_Maximum_3,Maximum,Company,NEWS-470
COMPANY_Total_4,Total,Company,NEWS-470
COMPANY_Financial_5,Financial,Company,NEWS-470
COMPANY_COMP-49_0,COMP-49,Company,NEWS-471
COMPANY_Profile_1,Profile,Company,NEWS-471
COMPANY_Average_2,Average,Company,NEWS-471
COMPANY_Maximum_3,Maximum,Company,NEWS-471
COMPANY_Total_4,Total,Company,NEWS-471
COMPANY_Financial_5,Financial,Company,NEWS-471
COMPANY_COMP-5_0,COMP-5,Company,NEWS-472
COMPANY_Profile_1,Profile,Company,NEWS-472
COMPANY_Average_2,Average,Company,NEWS-472
COMPANY_Maximum_3,Maximum,Company,NEWS-472
COMPANY_Total_4,Total,Company,NEWS-472
COMPANY_Financial_5,Financial,Company,NEWS-472
COMPANY_COMP-5_0,COMP-5,Company,NEWS-473
COMPANY_Profile_1,Profile,Company,NEWS-473
COMPANY_Average_2,Average,Company,NEWS-473
COMPANY_Maximum_3,Maximum,Company,NEWS-473
COMPANY_Total_4,Total,Company,NEWS-473
COMPANY_Financial_5,Financial,Company,NEWS-473
COMPANY_COMP-5_0,COMP-5,Company,NEWS-474
COMPANY_Profile_1,Profile,Company,NEWS-474
COMPANY_Average_2,Average,Company,NEWS-474
COMPANY_Maximum_3,Maximum,Company,NEWS-474
COMPANY_Total_4,Total,Company,NEWS-474
COMPANY_Financial_5,Financial,Company,NEWS-474
COMPANY_COMP-5_0,COMP-5,Company,NEWS-475
COMPANY_Profile_1,Profile,Company,NEWS-475
COMPANY_Average_2,Average,Company,NEWS-475
COMPANY_Maximum_3,Maximum,Company,NEWS-475
COMPANY_Total_4,Total,Company,NEWS-475
COMPANY_Financial_5,Financial,Company,NEWS-475
COMPANY_COMP-5_0,COMP-5,Company,NEWS-476
COMPANY_Profile_1,Profile,Company,NEWS-476
COMPANY_Average_2,Average,Company,NEWS-476
COMPANY_Maximum_3,Maximum,Company,NEWS-476
COMPANY_Total_4,Total,Company,NEWS-476
COMPANY_Financial_5,Financial,Company,NEWS-476
COMPANY_COMP-5_0,COMP-5,Company,NEWS-477
COMPANY_Profile_1,Profile,Company,NEWS-477
COMPANY_Average_2,Average,Company,NEWS-477
COMPANY_Maximum_3,Maximum,Company,NEWS-477
COMPANY_Total_4,Total,Company,NEWS-477
COMPANY_Financial_5,Financial,Company,NEWS-477
COMPANY_COMP-5_0,COMP-5,Company,NEWS-478
COMPANY_Profile_1,Profile,Company,NEWS-478
COMPANY_Average_2,Average,Company,NEWS-478
COMPANY_Maximum_3,Maximum,Company,NEWS-478
COMPANY_Total_4,Total,Company,NEWS-478
COMPANY_Financial_5,Financial,Company,NEWS-478
COMPANY_COMP-5_0,COMP-5,Company,NEWS-479
COMPANY_Profile_1,Profile,Company,NEWS-479
COMPANY_Average_2,Average,Company,NEWS-479
COMPANY_Maximum_3,Maximum,Company,NEWS-479
COMPANY_Total_4,Total,Company,NEWS-479
COMPANY_Financial_5,Financial,Company,NEWS-479
COMPANY_COMP-5_0,COMP-5,Company,NEWS-480
COMPANY_Profile_1,Profile,Company,NEWS-480
COMPANY_Average_2,Average,Company,NEWS-480
COMPANY_Maximum_3,Maximum,Company,NEWS-480
COMPANY_Total_4,Total,Company,NEWS-480
COMPANY_Financial_5,Financial,Company,NEWS-480
COMPANY_COMP-5_0,COMP-5,Company,NEWS-481
COMPANY_Profile_1,Profile,Company,NEWS-481
COMPANY_Average_2,Average,Company,NEWS-481
COMPANY_Maximum_3,Maximum,Company,NEWS-481
COMPANY_Total_4,Total,Company,NEWS-481
COMPANY_Financial_5,Financial,Company,NEWS-481
COMPANY_COMP-5_0,COMP-5,Company,NEWS-482
COMPANY_Profile_1,Profile,Company,NEWS-482
COMPANY_Average_2,Average,Company,NEWS-482
COMPANY_Maximum_3,Maximum,Company,NEWS-482
COMPANY_Total_4,Total,Company,NEWS-482
COMPANY_Financial_5,Financial,Company,NEWS-482
COMPANY_COMP-5_0,COMP-5,Company,NEWS-483
COMPANY_Profile_1,Profile,Company,NEWS-483
COMPANY_Average_2,Average,Company,NEWS-483
COMPANY_Maximum_3,Maximum,Company,NEWS-483
COMPANY_Total_4,Total,Company,NEWS-483
COMPANY_Financial_5,Financial,Company,NEWS-483
COMPANY_COMP-5_0,COMP-5,Company,NEWS-484
COMPANY_Profile_1,Profile,Company,NEWS-484
COMPANY_Average_2,Average,Company,NEWS-484
COMPANY_Maximum_3,Maximum,Company,NEWS-484
COMPANY_Total_4,Total,Company,NEWS-484
COMPANY_Financial_5,Financial,Company,NEWS-484
COMPANY_COMP-6_0,COMP-6,Company,NEWS-485
COMPANY_Profile_1,Profile,Company,NEWS-485
COMPANY_Average_2,Average,Company,NEWS-485
COMPANY_Maximum_3,Maximum,Company,NEWS-485
COMPANY_Total_4,Total,Company,NEWS-485
COMPANY_Financial_5,Financial,Company,NEWS-485
COMPANY_COMP-6_0,COMP-6,Company,NEWS-486
COMPANY_Profile_1,Profile,Company,NEWS-486
COMPANY_Average_2,Average,Company,NEWS-486
COMPANY_Maximum_3,Maximum,Company,NEWS-486
COMPANY_Total_4,Total,Company,NEWS-486
COMPANY_Financial_5,Financial,Company,NEWS-486
COMPANY_COMP-6_0,COMP-6,Company,NEWS-487
COMPANY_Profile_1,Profile,Company,NEWS-487
COMPANY_Average_2,Average,Company,NEWS-487
COMPANY_Maximum_3,Maximum,Company,NEWS-487
COMPANY_Total_4,Total,Company,NEWS-487
COMPANY_Financial_5,Financial,Company,NEWS-487
COMPANY_COMP-6_0,COMP-6,Company,NEWS-488
COMPANY_Profile_1,Profile,Company,NEWS-488
COMPANY_Average_2,Average,Company,NEWS-488
COMPANY_Maximum_3,Maximum,Company,NEWS-488
COMPANY_Total_4,Total,Company,NEWS-488
COMPANY_Financial_5,Financial,Company,NEWS-488
COMPANY_COMP-6_0,COMP-6,Company,NEWS-489
COMPANY_Profile_1,Profile,Company,NEWS-489
COMPANY_Average_2,Average,Company,NEWS-489
COMPANY_Maximum_3,Maximum,Company,NEWS-489
COMPANY_Total_4,Total,Company,NEWS-489
COMPANY_Financial_5,Financial,Company,NEWS-489
COMPANY_COMP-6_0,COMP-6,Company,NEWS-490
COMPANY_Profile_1,Profile,Company,NEWS-490
COMPANY_Average_2,Average,Company,NEWS-490
COMPANY_Maximum_3,Maximum,Company,NEWS-490
COMPANY_Total_4,Total,Company,NEWS-490
COMPANY_Financial_5,Financial,Company,NEWS-490
COMPANY_COMP-6_0,COMP-6,Company,NEWS-491
COMPANY_Profile_1,Profile,Company,NEWS-491
COMPANY_Average_2,Average,Company,NEWS-491
COMPANY_Maximum_3,Maximum,Company,NEWS-491
COMPANY_Total_4,Total,Company,NEWS-491
COMPANY_Financial_5,Financial,Company,NEWS-491
COMPANY_COMP-6_0,COMP-6,Company,NEWS-492
COMPANY_Profile_1,Profile,Company,NEWS-492
COMPANY_Average_2,Average,Company,NEWS-492
COMPANY_Maximum_3,Maximum,Company,NEWS-492
COMPANY_Total_4,Total,Company,NEWS-492
COMPANY_Financial_5,Financial,Company,NEWS-492
COMPANY_COMP-6_0,COMP-6,Company,NEWS-493
COMPANY_Profile_1,Profile,Company,NEWS-493
COMPANY_Average_2,Average,Company,NEWS-493
COMPANY_Maximum_3,Maximum,Company,NEWS-493
COMPANY_Total_4,Total,Company,NEWS-493
COMPANY_Financial_5,Financial,Company,NEWS-493
COMPANY_COMP-6_0,COMP-6,Company,NEWS-494
COMPANY_Profile_1,Profile,Company,NEWS-494
COMPANY_Average_2,Average,Company,NEWS-494
COMPANY_Maximum_3,Maximum,Company,NEWS-494
COMPANY_Total_4,Total,Company,NEWS-494
COMPANY_Financial_5,Financial,Company,NEWS-494
COMPANY_COMP-6_0,COMP-6,Company,NEWS-495
COMPANY_Profile_1,Profile,Company,NEWS-495
COMPANY_Average_2,Average,Company,NEWS-495
COMPANY_Maximum_3,Maximum,Company,NEWS-495
COMPANY_Total_4,Total,Company,NEWS-495
COMPANY_Financial_5,Financial,Company,NEWS-495
COMPANY_COMP-6_0,COMP-6,Company,NEWS-496
COMPANY_Profile_1,Profile,Company,NEWS-496
COMPANY_Average_2,Average,Company,NEWS-496
COMPANY_Maximum_3,Maximum,Company,NEWS-496
COMPANY_Total_4,Total,Company,NEWS-496
COMPANY_Financial_5,Financial,Company,NEWS-496
COMPANY_COMP-6_0,COMP-6,Company,NEWS-497
COMPANY_Profile_1,Profile,Company,NEWS-497
COMPANY_Average_2,Average,Company,NEWS-497
COMPANY_Maximum_3,Maximum,Company,NEWS-497
COMPANY_Total_4,Total,Company,NEWS-497
COMPANY_Financial_5,Financial,Company,NEWS-497
COMPANY_COMP-7_0,COMP-7,Company,NEWS-498
COMPANY_Profile_1,Profile,Company,NEWS-498
COMPANY_Average_2,Average,Company,NEWS-498
COMPANY_Maximum_3,Maximum,Company,NEWS-498
COMPANY_Total_4,Total,Company,NEWS-498
COMPANY_Financial_5,Financial,Company,NEWS-498
COMPANY_COMP-7_0,COMP-7,Company,NEWS-499
COMPANY_Profile_1,Profile,Company,NEWS-499
COMPANY_Average_2,Average,Company,NEWS-499
COMPANY_Maximum_3,Maximum,Company,NEWS-499
COMPANY_Total_4,Total,Company,NEWS-499
COMPANY_Financial_5,Financial,Company,NEWS-499
COMPANY_COMP-7_0,COMP-7,Company,NEWS-500
COMPANY_Profile_1,Profile,Company,NEWS-500
COMPANY_Average_2,Average,Company,NEWS-500
COMPANY_Maximum_3,Maximum,Company,NEWS-500
COMPANY_Total_4,Total,Company,NEWS-500
COMPANY_Financial_5,Financial,Company,NEWS-500
COMPANY_COMP-7_0,COMP-7,Company,NEWS-501
COMPANY_Profile_1,Profile,Company,NEWS-501
COMPANY_Average_2,Average,Company,NEWS-501
COMPANY_Maximum_3,Maximum,Company,NEWS-501
COMPANY_Total_4,Total,Company,NEWS-501
COMPANY_Financial_5,Financial,Company,NEWS-501
COMPANY_COMP-7_0,COMP-7,Company,NEWS-502
COMPANY_Profile_1,Profile,Company,NEWS-502
COMPANY_Average_2,Average,Company,NEWS-502
COMPANY_Maximum_3,Maximum,Company,NEWS-502
COMPANY_Total_4,Total,Company,NEWS-502
COMPANY_Financial_5,Financial,Company,NEWS-502
COMPANY_COMP-7_0,COMP-7,Company,NEWS-503
COMPANY_Profile_1,Profile,Company,NEWS-503
COMPANY_Average_2,Average,Company,NEWS-503
COMPANY_Maximum_3,Maximum,Company,NEWS-503
COMPANY_Total_4,Total,Company,NEWS-503
COMPANY_Financial_5,Financial,Company,NEWS-503
COMPANY_COMP-7_0,COMP-7,Company,NEWS-504
COMPANY_Profile_1,Profile,Company,NEWS-504
COMPANY_Average_2,Average,Company,NEWS-504
COMPANY_Maximum_3,Maximum,Company,NEWS-504
COMPANY_Total_4,Total,Company,NEWS-504
COMPANY_Financial_5,Financial,Company,NEWS-504
COMPANY_COMP-7_0,COMP-7,Company,NEWS-505
COMPANY_Profile_1,Profile,Company,NEWS-505
COMPANY_Average_2,Average,Company,NEWS-505
COMPANY_Maximum_3,Maximum,Company,NEWS-505
COMPANY_Total_4,Total,Company,NEWS-505
COMPANY_Financial_5,Financial,Company,NEWS-505
COMPANY_COMP-7_0,COMP-7,Company,NEWS-506
COMPANY_Profile_1,Profile,Company,NEWS-506
COMPANY_Average_2,Average,Company,NEWS-506
COMPANY_Maximum_3,Maximum,Company,NEWS-506
COMPANY_Total_4,Total,Company,NEWS-506
COMPANY_Financial_5,Financial,Company,NEWS-506
COMPANY_COMP-7_0,COMP-7,Company,NEWS-507
COMPANY_Profile_1,Profile,Company,NEWS-507
COMPANY_Average_2,Average,Company,NEWS-507
COMPANY_Maximum_3,Maximum,Company,NEWS-507
COMPANY_Total_4,Total,Company,NEWS-507
COMPANY_Financial_5,Financial,Company,NEWS-507
COMPANY_COMP-7_0,COMP-7,Company,NEWS-508
COMPANY_Profile_1,Profile,Company,NEWS-508
COMPANY_Average_2,Average,Company,NEWS-508
COMPANY_Maximum_3,Maximum,Company,NEWS-508
COMPANY_Total_4,Total,Company,NEWS-508
COMPANY_Financial_5,Financial,Company,NEWS-508
COMPANY_COMP-8_0,COMP-8,Company,NEWS-509
COMPANY_Profile_1,Profile,Company,NEWS-509
COMPANY_Average_2,Average,Company,NEWS-509
COMPANY_Maximum_3,Maximum,Company,NEWS-509
COMPANY_Total_4,Total,Company,NEWS-509
COMPANY_Financial_5,Financial,Company,NEWS-509
COMPANY_COMP-8_0,COMP-8,Company,NEWS-510
COMPANY_Profile_1,Profile,Company,NEWS-510
COMPANY_Average_2,Average,Company,NEWS-510
COMPANY_Maximum_3,Maximum,Company,NEWS-510
COMPANY_Total_4,Total,Company,NEWS-510
COMPANY_Financial_5,Financial,Company,NEWS-510
COMPANY_COMP-8_0,COMP-8,Company,NEWS-511
COMPANY_Profile_1,Profile,Company,NEWS-511
COMPANY_Average_2,Average,Company,NEWS-511
COMPANY_Maximum_3,Maximum,Company,NEWS-511
COMPANY_Total_4,Total,Company,NEWS-511
COMPANY_Financial_5,Financial,Company,NEWS-511
COMPANY_COMP-8_0,COMP-8,Company,NEWS-512
COMPANY_Profile_1,Profile,Company,NEWS-512
COMPANY_Average_2,Average,Company,NEWS-512
COMPANY_Maximum_3,Maximum,Company,NEWS-512
COMPANY_Total_4,Total,Company,NEWS-512
COMPANY_Financial_5,Financial,Company,NEWS-512
COMPANY_COMP-8_0,COMP-8,Company,NEWS-513
COMPANY_Profile_1,Profile,Company,NEWS-513
COMPANY_Average_2,Average,Company,NEWS-513
COMPANY_Maximum_3,Maximum,Company,NEWS-513
COMPANY_Total_4,Total,Company,NEWS-513
COMPANY_Financial_5,Financial,Company,NEWS-513
COMPANY_COMP-8_0,COMP-8,Company,NEWS-514
COMPANY_Profile_1,Profile,Company,NEWS-514
COMPANY_Average_2,Average,Company,NEWS-514
COMPANY_Maximum_3,Maximum,Company,NEWS-514
COMPANY_Total_4,Total,Company,NEWS-514
COMPANY_Financial_5,Financial,Company,NEWS-514
COMPANY_COMP-8_0,COMP-8,Company,NEWS-515
COMPANY_Profile_1,Profile,Company,NEWS-515
COMPANY_Average_2,Average,Company,NEWS-515
COMPANY_Maximum_3,Maximum,Company,NEWS-515
COMPANY_Total_4,Total,Company,NEWS-515
COMPANY_Financial_5,Financial,Company,NEWS-515
COMPANY_COMP-8_0,COMP-8,Company,NEWS-516
COMPANY_Profile_1,Profile,Company,NEWS-516
COMPANY_Average_2,Average,Company,NEWS-516
COMPANY_Maximum_3,Maximum,Company,NEWS-516
COMPANY_Total_4,Total,Company,NEWS-516
COMPANY_Financial_5,Financial,Company,NEWS-516
COMPANY_COMP-8_0,COMP-8,Company,NEWS-517
COMPANY_Profile_1,Profile,Company,NEWS-517
COMPANY_Average_2,Average,Company,NEWS-517
COMPANY_Maximum_3,Maximum,Company,NEWS-517
COMPANY_Total_4,Total,Company,NEWS-517
COMPANY_Financial_5,Financial,Company,NEWS-517
COMPANY_COMP-8_0,COMP-8,Company,NEWS-518
COMPANY_Profile_1,Profile,Company,NEWS-518
COMPANY_Average_2,Average,Company,NEWS-518
COMPANY_Maximum_3,Maximum,Company,NEWS-518
COMPANY_Total_4,Total,Company,NEWS-518
COMPANY_Financial_5,Financial,Company,NEWS-518
COMPANY_COMP-8_0,COMP-8,Company,NEWS-519
COMPANY_Profile_1,Profile,Company,NEWS-519
COMPANY_Average_2,Average,Company,NEWS-519
COMPANY_Maximum_3,Maximum,Company,NEWS-519
COMPANY_Total_4,Total,Company,NEWS-519
COMPANY_Financial_5,Financial,Company,NEWS-519
COMPANY_COMP-8_0,COMP-8,Company,NEWS-520
COMPANY_Profile_1,Profile,Company,NEWS-520
COMPANY_Average_2,Average,Company,NEWS-520
COMPANY_Maximum_3,Maximum,Company,NEWS-520
COMPANY_Total_4,Total,Company,NEWS-520
COMPANY_Financial_5,Financial,Company,NEWS-520
COMPANY_COMP-8_0,COMP-8,Company,NEWS-521
COMPANY_Profile_1,Profile,Company,NEWS-521
COMPANY_Average_2,Average,Company,NEWS-521
COMPANY_Maximum_3,Maximum,Company,NEWS-521
COMPANY_Total_4,Total,Company,NEWS-521
COMPANY_Financial_5,Financial,Company,NEWS-521
COMPANY_COMP-8_0,COMP-8,Company,NEWS-522
COMPANY_Profile_1,Profile,Company,NEWS-522
COMPANY_Average_2,Average,Company,NEWS-522
COMPANY_Maximum_3,Maximum,Company,NEWS-522
COMPANY_Total_4,Total,Company,NEWS-522
COMPANY_Financial_5,Financial,Company,NEWS-522
COMPANY_COMP-9_0,COMP-9,Company,NEWS-523
COMPANY_Profile_1,Profile,Company,NEWS-523
COMPANY_Average_2,Average,Company,NEWS-523
COMPANY_Maximum_3,Maximum,Company,NEWS-523
COMPANY_Total_4,Total,Company,NEWS-523
COMPANY_Financial_5,Financial,Company,NEWS-523
COMPANY_COMP-9_0,COMP-9,Company,NEWS-524
COMPANY_Profile_1,Profile,Company,NEWS-524
COMPANY_Average_2,Average,Company,NEWS-524
COMPANY_Maximum_3,Maximum,Company,NEWS-524
COMPANY_Total_4,Total,Company,NEWS-524
COMPANY_Financial_5,Financial,Company,NEWS-524
COMPANY_COMP-9_0,COMP-9,Company,NEWS-525
COMPANY_Profile_1,Profile,Company,NEWS-525
COMPANY_Average_2,Average,Company,NEWS-525
COMPANY_Maximum_3,Maximum,Company,NEWS-525
COMPANY_Total_4,Total,Company,NEWS-525
COMPANY_Financial_5,Financial,Company,NEWS-525
COMPANY_COMP-9_0,COMP-9,Company,NEWS-526
COMPANY_Profile_1,Profile,Company,NEWS-526
COMPANY_Average_2,Average,Company,NEWS-526
COMPANY_Maximum_3,Maximum,Company,NEWS-526
COMPANY_Total_4,Total,Company,NEWS-526
COMPANY_Financial_5,Financial,Company,NEWS-526
COMPANY_COMP-9_0,COMP-9,Company,NEWS-527
COMPANY_Profile_1,Profile,Company,NEWS-527
COMPANY_Average_2,Average,Company,NEWS-527
COMPANY_Maximum_3,Maximum,Company,NEWS-527
COMPANY_Total_4,Total,Company,NEWS-527
COMPANY_Financial_5,Financial,Company,NEWS-527
COMPANY_COMP-9_0,COMP-9,Company,NEWS-528
COMPANY_Profile_1,Profile,Company,NEWS-528
COMPANY_Average_2,Average,Company,NEWS-528
COMPANY_Maximum_3,Maximum,Company,NEWS-528
COMPANY_Total_4,Total,Company,NEWS-528
COMPANY_Financial_5,Financial,Company,NEWS-528
COMPANY_COMP-9_0,COMP-9,Company,NEWS-529
COMPANY_Profile_1,Profile,Company,NEWS-529
COMPANY_Average_2,Average,Company,NEWS-529
COMPANY_Maximum_3,Maximum,Company,NEWS-529
COMPANY_Total_4,Total,Company,NEWS-529
COMPANY_Financial_5,Financial,Company,NEWS-529
COMPANY_COMP-9_0,COMP-9,Company,NEWS-530
COMPANY_Profile_1,Profile,Company,NEWS-530
COMPANY_Average_2,Average,Company,NEWS-530
COMPANY_Maximum_3,Maximum,Company,NEWS-530
COMPANY_Total_4,Total,Company,NEWS-530
COMPANY_Financial_5,Financial,Company,NEWS-530
COMPANY_COMP-9_0,COMP-9,Company,NEWS-531
